homeownership,annual_income,debt_to_income,loan_purpose,loan_amount,balance,term,interest_rate
MORTGAGE,49000.0,11.68,home_improvement,5000,4634.99,36,9.43
RENT,41000.0,41.5,other,11200,10188.92,36,15.05
OWN,90000.0,19.88,credit_card,15000,13464.86,36,6.08
RENT,34000.0,6.71,debt_consolidation,4000,3526.26,36,11.99
RENT,53000.0,8.04,debt_consolidation,12000,10499.3,36,7.97
OWN,85000.0,11.07,debt_consolidation,25000,23119.84,36,7.34
RENT,80000.0,4.47,house,19200,16737.57,36,6.08
MORTGAGE,45000.0,25.47,home_improvement,5500,4942.01,36,6.72
MORTGAGE,80000.0,20.84,other,40000,37369.27,60,9.93
RENT,90000.0,14.66,debt_consolidation,40000,36175.89,60,14.08
RENT,18312.0,18.81,debt_consolidation,10000,9369.33,36,19.42
MORTGAGE,112000.0,13.98,debt_consolidation,26500,25449.58,60,9.43
OWN,60000.0,26.88,credit_card,15000,13703.13,36,18.06
MORTGAGE,51000.0,19.32,credit_card,15000,13564.27,36,10.91
RENT,101000.0,19.43,major_purchase,15000,13173.03,36,9.93
OWN,45000.0,16.97,debt_consolidation,25000,22942.47,36,21.45
RENT,97598.0,14.81,other,6000,5552.72,36,7.96
RENT,24000.0,25.1,debt_consolidation,5000,4539.23,36,13.59
RENT,115000.0,12.75,home_improvement,15000,14053.98,36,19.42
RENT,28000.0,10.5,debt_consolidation,21000,19406.48,36,6.71
MORTGAGE,36250.0,29.8,credit_card,9000,8132.49,36,10.41
RENT,138900.0,7.74,debt_consolidation,38500,36094.71,60,11.99
RENT,60000.0,24.68,credit_card,20000,18550.28,36,9.92
MORTGAGE,63780.0,22.84,debt_consolidation,30000,28945.55,60,14.07
MORTGAGE,45000.0,15.87,debt_consolidation,5350,4837.91,36,10.91
MORTGAGE,39000.0,33.83,credit_card,7000,6368.08,36,15.05
MORTGAGE,85000.0,28.23,debt_consolidation,12800,12361.49,60,15.04
RENT,33197.0,8.35,major_purchase,6000,5565.08,36,9.92
RENT,54750.0,21.44,credit_card,30000,28998.37,60,16.01
MORTGAGE,150000.0,15.85,credit_card,40000,35192.46,36,10.91
MORTGAGE,71000.0,6.56,major_purchase,20000,19009.34,36,7.96
RENT,205000.0,8.14,credit_card,30000,28500.44,36,7.34
MORTGAGE,55000.0,17.96,debt_consolidation,10000,0.0,36,10.9
RENT,69000.0,19.65,debt_consolidation,16000,15144.53,60,18.06
OWN,54000.0,36.61,credit_card,7500,6935.94,36,7.34
RENT,64660.0,25.32,debt_consolidation,30000,28682.04,36,16.01
RENT,53800.0,18.45,debt_consolidation,12000,11341.92,60,17.09
MORTGAGE,650000.0,6.49,credit_card,40000,37120.94,36,10.41
MORTGAGE,70000.0,16.48,debt_consolidation,4000,654.89,36,6.72
MORTGAGE,48000.0,22.05,small_business,20400,18052.25,36,14.08
MORTGAGE,78000.0,22.05,major_purchase,8000,7202.17,36,7.96
RENT,73000.0,3.95,other,3000,2776.34,36,7.96
MORTGAGE,84500.0,29.19,credit_card,20400,19621.28,60,10.9
RENT,94000.0,44.49,debt_consolidation,10000,8911.06,36,18.06
MORTGAGE,37000.0,17.65,debt_consolidation,30000,29213.75,60,24.84
MORTGAGE,47595.0,64.47,debt_consolidation,14000,12947.11,36,7.34
MORTGAGE,37400.0,21.53,credit_card,10000,9441.04,60,7.34
MORTGAGE,62400.0,12.76,home_improvement,1300,0.0,36,11.98
RENT,25000.0,3.7,debt_consolidation,5000,4412.9,36,12.62
MORTGAGE,85000.0,18.92,debt_consolidation,12000,0.0,36,10.42
MORTGAGE,131000.0,23.8,debt_consolidation,24750,24345.07,60,26.77
RENT,58000.0,12.95,credit_card,25000,23102.95,36,6.71
RENT,58800.0,14.43,other,1000,0.0,36,13.59
RENT,180000.0,7.31,credit_card,30000,26447.01,36,11.99
MORTGAGE,78132.55,4.68,debt_consolidation,30000,27108.4,36,10.41
MORTGAGE,110000.0,21.34,debt_consolidation,31000,29425.1,60,20.0
MORTGAGE,58000.0,13.66,debt_consolidation,10000,9342.3,60,9.93
MORTGAGE,80000.0,13.47,debt_consolidation,11000,9323.13,36,11.99
MORTGAGE,42000.0,45.51,home_improvement,30000,29379.43,60,18.45
RENT,130000.0,36.58,debt_consolidation,34450,31274.83,36,13.59
OWN,119000.0,21.48,credit_card,25000,23281.4,36,13.58
OWN,56000.0,16.08,debt_consolidation,11500,10310.6,36,5.31
RENT,52278.85,18.04,credit_card,21200,19156.89,36,10.42
MORTGAGE,110000.0,7.73,credit_card,8650,7549.99,36,6.72
RENT,80000.0,13.51,other,3600,3234.79,36,6.72
RENT,35000.0,11.56,debt_consolidation,11000,10202.65,36,9.92
MORTGAGE,110000.0,33.55,debt_consolidation,20000,19045.42,60,13.59
MORTGAGE,95000.0,35.32,debt_consolidation,9550,9192.11,36,26.3
MORTGAGE,59200.0,8.72,home_improvement,20000,19332.26,60,16.01
MORTGAGE,75000.0,28.72,debt_consolidation,7500,6619.35,36,12.62
MORTGAGE,85000.0,15.38,debt_consolidation,25000,24045.67,60,10.9
MORTGAGE,115000.0,15.79,debt_consolidation,25000,24009.28,60,9.44
MORTGAGE,43000.0,16.33,debt_consolidation,5000,4642.64,36,10.9
OWN,120000.0,5.31,debt_consolidation,12000,10528.73,36,9.44
MORTGAGE,22362.75,1.88,home_improvement,7000,6109.83,36,6.72
RENT,90000.0,7.49,credit_card,12500,10910.45,36,6.72
MORTGAGE,20000.0,23.23,house,5000,4374.69,36,7.97
OWN,60000.0,17.66,credit_card,10000,9528.72,60,14.08
MORTGAGE,55000.0,18.85,house,6000,5722.56,36,12.61
MORTGAGE,40000.0,23.64,credit_card,18000,16738.84,60,7.35
RENT,70000.0,2.59,debt_consolidation,30000,28069.29,36,18.06
RENT,70000.0,16.37,other,14400,12634.44,36,9.44
MORTGAGE,95000.0,35.95,debt_consolidation,24100,23185.38,60,30.65
MORTGAGE,45000.0,11.97,debt_consolidation,15000,14283.88,60,13.58
MORTGAGE,62000.0,14.52,other,17000,0.0,60,13.59
RENT,75000.0,1.95,house,24000,23060.51,60,9.92
MORTGAGE,48000.0,14.7,home_improvement,11000,10208.35,36,10.42
OWN,185000.0,23.77,debt_consolidation,35000,33514.2,60,18.06
MORTGAGE,120000.0,22.52,other,8000,7267.74,36,14.08
MORTGAGE,73000.0,16.13,debt_consolidation,25000,24121.29,60,14.07
MORTGAGE,91000.0,37.14,credit_card,35000,33721.87,60,12.61
RENT,140000.0,34.01,debt_consolidation,35000,31626.97,36,10.42
MORTGAGE,54000.0,27.04,other,4000,3594.21,36,6.72
RENT,58000.0,9.29,debt_consolidation,3000,2632.16,36,9.44
OWN,116000.0,19.63,debt_consolidation,10500,9519.31,36,12.62
MORTGAGE,60000.0,42.86,debt_consolidation,16800,15681.64,60,9.44
MORTGAGE,66000.0,20.6,credit_card,15000,13056.7,36,5.32
OWN,70209.0,33.06,debt_consolidation,23800,22706.28,60,15.05
MORTGAGE,61000.0,30.73,debt_consolidation,5000,4480.95,36,21.45
RENT,120000.0,1.06,credit_card,32000,27930.78,36,6.72
RENT,98000.0,21.19,small_business,15000,14067.64,36,20.39
RENT,75000.0,15.04,credit_card,10300,9787.76,60,11.99
RENT,114000.0,13.23,debt_consolidation,15000,14365.05,36,18.45
MORTGAGE,71487.0,18.52,house,6500,0.0,36,10.42
RENT,80000.0,4.1,debt_consolidation,12000,10901.66,36,14.08
MORTGAGE,90000.0,30.31,other,18000,16986.44,60,16.02
MORTGAGE,65000.0,25.04,debt_consolidation,30000,28125.72,60,11.99
RENT,150000.0,3.08,other,8000,0.0,36,5.32
RENT,100000.0,23.72,credit_card,18000,16253.39,36,9.93
RENT,55232.0,8.45,debt_consolidation,10000,9023.01,36,9.44
MORTGAGE,88000.0,32.28,home_improvement,18625,17414.85,60,10.42
MORTGAGE,25000.0,47.91,debt_consolidation,17275,0.0,36,7.35
MORTGAGE,40000.0,16.17,other,11000,9986.16,36,13.59
RENT,63000.0,9.2,debt_consolidation,24000,22248.07,36,9.43
MORTGAGE,42433.0,16.97,debt_consolidation,13000,12679.88,60,11.98
RENT,70000.0,20.5,credit_card,12000,11519.23,60,28.72
MORTGAGE,195000.0,15.71,debt_consolidation,20000,17564.07,36,9.93
MORTGAGE,53000.0,12.39,debt_consolidation,6000,5450.83,36,14.08
RENT,20000.0,9.3,major_purchase,15000,13944.7,36,11.99
MORTGAGE,60000.0,9.38,credit_card,10000,9084.7,36,14.08
MORTGAGE,76000.0,24.21,debt_consolidation,20000,19461.35,60,23.87
MORTGAGE,35000.0,38.79,debt_consolidation,9000,6971.58,36,18.06
OWN,144000.0,6.77,debt_consolidation,30000,29435.37,60,21.85
RENT,285000.0,14.46,credit_card,40000,36011.51,36,7.97
OWN,48000.0,39.25,credit_card,8000,7450.01,36,13.58
OWN,85000.0,10.94,credit_card,12000,10759.06,36,5.32
RENT,150000.0,1.73,credit_card,7200,6393.29,36,16.02
MORTGAGE,40000.0,46.68,debt_consolidation,34000,30520.4,36,6.08
OWN,4800.0,8.75,debt_consolidation,28000,26340.78,60,14.08
MORTGAGE,80000.0,17.7,debt_consolidation,6050,4073.53,36,10.42
MORTGAGE,35000.0,44.07,credit_card,15000,14466.07,60,13.59
RENT,40000.0,35.67,debt_consolidation,8000,7450.02,36,13.58
MORTGAGE,50000.0,20.72,credit_card,14000,13710.39,60,18.45
RENT,15000.0,13.92,credit_card,4300,3888.41,36,10.91
RENT,70000.0,10.87,credit_card,15000,12785.38,36,6.72
MORTGAGE,68000.0,7.45,credit_card,28000,26713.27,60,15.05
MORTGAGE,25000.0,58.92,other,21000,19392.19,36,6.08
RENT,80200.0,22.74,credit_card,5000,4768.79,36,12.61
MORTGAGE,200000.0,8.79,credit_card,30000,27089.0,36,9.93
RENT,55000.0,13.11,credit_card,8000,6973.97,36,6.08
OWN,125000.0,17.2,debt_consolidation,30000,27840.7,36,10.41
MORTGAGE,240000.0,4.57,debt_consolidation,15000,14099.96,60,13.59
MORTGAGE,100000.0,5.98,other,17000,15937.93,60,11.99
MORTGAGE,35000.0,8.78,credit_card,9600,3535.08,36,10.9
RENT,85000.0,2.06,credit_card,32000,30566.33,60,16.02
OWN,145000.0,12.15,debt_consolidation,35000,31380.61,36,5.32
MORTGAGE,70000.0,4.01,debt_consolidation,6000,5425.71,36,10.91
OWN,40000.0,22.56,small_business,5000,742.56,36,5.31
MORTGAGE,156000.0,8.04,debt_consolidation,12000,11105.43,36,7.96
MORTGAGE,160000.0,8.74,home_improvement,24000,21671.17,36,9.93
RENT,75000.0,7.95,debt_consolidation,10000,8717.45,36,6.08
MORTGAGE,33000.0,17.2,debt_consolidation,32000,30491.89,60,14.08
MORTGAGE,72000.0,14.13,credit_card,16200,14139.95,36,6.72
RENT,61500.0,11.14,debt_consolidation,5000,0.0,36,13.59
MORTGAGE,45000.0,17.49,debt_consolidation,10000,9002.87,36,7.97
MORTGAGE,56400.0,1.98,debt_consolidation,19200,18245.17,60,11.99
OWN,56000.0,13.92,debt_consolidation,20000,18495.86,36,7.34
RENT,40000.0,18.09,debt_consolidation,18000,15430.84,60,13.58
OWN,39000.0,0.77,medical,30000,16937.76,36,7.97
MORTGAGE,65000.0,14.97,debt_consolidation,12000,10827.62,36,9.44
RENT,75000.0,16.37,debt_consolidation,24000,2554.92,36,15.05
RENT,83000.0,20.34,credit_card,30000,27069.04,36,9.44
MORTGAGE,72000.0,5.93,debt_consolidation,6500,3424.84,36,5.31
RENT,60000.0,13.26,credit_card,10000,8030.81,36,7.97
MORTGAGE,49343.0,28.77,credit_card,40000,36904.52,36,5.32
RENT,42000.0,19.43,moving,3500,3151.01,36,7.97
MORTGAGE,120000.0,9.45,debt_consolidation,40000,38434.2,60,9.92
OWN,70000.0,28.74,home_improvement,10000,8986.08,36,6.72
RENT,110000.0,19.26,debt_consolidation,13000,0.0,36,9.92
MORTGAGE,108000.0,12.88,other,10000,8931.22,60,9.93
MORTGAGE,55000.0,11.5,debt_consolidation,16000,15320.78,60,18.06
MORTGAGE,60000.0,31.14,debt_consolidation,15000,14379.49,60,19.03
MORTGAGE,105000.0,14.37,debt_consolidation,2500,2308.55,36,6.07
RENT,70260.0,38.39,debt_consolidation,15000,14284.04,60,13.59
MORTGAGE,44000.0,24.77,home_improvement,7200,0.0,36,14.08
MORTGAGE,75000.0,15.33,credit_card,38000,36209.13,60,14.08
OWN,50000.0,26.33,debt_consolidation,17000,15235.3,36,21.45
MORTGAGE,168000.0,34.69,debt_consolidation,15000,13851.4,36,6.07
MORTGAGE,155000.0,17.64,debt_consolidation,10000,9280.21,36,10.41
MORTGAGE,123000.0,19.47,home_improvement,25000,22711.77,36,14.08
OWN,78000.0,28.78,debt_consolidation,20000,17698.3,36,14.08
MORTGAGE,90000.0,30.06,debt_consolidation,20000,18005.48,36,7.96
MORTGAGE,96000.0,10.14,debt_consolidation,20000,19021.27,60,12.62
MORTGAGE,65000.0,4.86,debt_consolidation,9100,8395.77,36,5.32
MORTGAGE,63000.0,39.64,debt_consolidation,13000,11930.08,36,21.45
MORTGAGE,79500.0,11.03,debt_consolidation,12000,11175.06,36,13.58
OWN,50000.0,17.26,credit_card,9000,8102.57,36,7.97
RENT,65000.0,8.57,debt_consolidation,10000,9099.72,36,15.05
RENT,50000.0,0.6,major_purchase,18000,17437.18,60,18.45
RENT,57506.0,27.27,debt_consolidation,13700,12706.94,36,9.92
OWN,60000.0,47.54,debt_consolidation,20000,19374.64,60,18.45
RENT,45000.0,21.79,credit_card,10000,9241.17,36,6.71
MORTGAGE,69116.0,20.33,debt_consolidation,15000,13765.49,36,21.45
OWN,96000.0,22.18,other,18000,15711.06,36,6.72
RENT,153000.0,5.88,debt_consolidation,15000,13627.07,36,14.08
RENT,35000.0,18.42,debt_consolidation,11500,10415.86,36,11.99
MORTGAGE,80000.0,13.97,home_improvement,8000,6982.67,36,6.72
MORTGAGE,120000.0,19.51,credit_card,25000,23851.14,60,15.05
MORTGAGE,129000.0,11.14,other,15000,13851.4,36,6.07
MORTGAGE,21000.0,24.19,credit_card,24000,21096.21,36,10.42
RENT,57000.0,14.11,debt_consolidation,27000,25602.65,60,10.42
MORTGAGE,125000.0,6.42,debt_consolidation,18000,16634.11,36,6.71
RENT,43000.0,26.79,other,4000,3725.01,36,13.58
RENT,52000.0,15.65,debt_consolidation,2500,2381.42,36,10.9
MORTGAGE,70000.0,32.68,credit_card,13000,12004.56,36,6.07
RENT,14400.0,45.83,debt_consolidation,16000,15097.93,60,16.02
MORTGAGE,65000.0,12.08,debt_consolidation,10000,8728.34,36,6.72
MORTGAGE,145000.0,12.87,debt_consolidation,10000,9254.63,36,7.97
MORTGAGE,66000.0,6.11,major_purchase,2400,2227.24,36,10.41
MORTGAGE,68000.0,29.32,debt_consolidation,25000,24366.66,60,10.9
RENT,38411.0,9.41,debt_consolidation,16000,14468.58,36,10.91
RENT,62000.0,11.47,debt_consolidation,7500,6648.32,36,15.05
MORTGAGE,48300.0,33.89,debt_consolidation,10000,9217.19,36,24.85
RENT,72000.0,15.21,debt_consolidation,9000,8094.87,36,7.35
RENT,93500.0,17.16,other,9500,8869.78,36,16.01
MORTGAGE,53000.0,25.16,debt_consolidation,12800,12475.73,60,10.9
RENT,100000.0,5.89,other,30000,28586.16,60,14.08
MORTGAGE,160000.0,17.63,credit_card,36000,35052.41,60,9.43
RENT,3000.0,186.0,debt_consolidation,5000,4643.25,36,10.91
RENT,27000.0,22.8,credit_card,4000,3696.47,36,6.71
MORTGAGE,75000.0,31.04,other,32000,30999.42,60,18.45
RENT,62400.0,16.44,credit_card,12000,10916.71,36,15.05
OWN,200000.0,26.96,debt_consolidation,35000,30854.83,36,11.99
RENT,40000.0,17.85,other,1000,940.14,36,22.9
MORTGAGE,150000.0,19.48,debt_consolidation,33900,32572.96,60,9.92
OWN,57000.0,22.48,other,10000,9042.83,36,10.91
MORTGAGE,78000.0,22.09,house,36000,33632.34,60,9.93
MORTGAGE,264000.0,9.95,debt_consolidation,40000,38539.28,60,12.61
MORTGAGE,51000.0,14.85,debt_consolidation,4000,3486.96,36,6.08
MORTGAGE,60000.0,27.78,debt_consolidation,16000,15361.87,60,20.39
RENT,32000.0,31.43,debt_consolidation,4000,3491.33,36,6.72
MORTGAGE,95000.0,11.93,debt_consolidation,32000,30103.75,60,14.08
MORTGAGE,83000.0,12.61,other,10000,9488.7,60,10.9
RENT,78500.0,4.75,major_purchase,7500,6822.92,36,15.05
OWN,95000.0,20.15,debt_consolidation,8000,7513.52,36,21.85
MORTGAGE,96000.0,18.66,home_improvement,25000,23479.79,36,21.85
RENT,70000.0,21.79,debt_consolidation,24000,23156.46,60,14.07
RENT,55000.0,13.55,credit_card,10000,9522.69,60,13.59
MORTGAGE,36000.0,55.73,home_improvement,14000,13465.57,60,10.9
RENT,82000.0,31.93,credit_card,25000,22528.16,36,24.85
RENT,40000.0,32.79,debt_consolidation,10000,9657.41,60,15.04
OWN,34000.0,15.81,debt_consolidation,12000,10893.83,36,13.58
MORTGAGE,70000.0,9.73,debt_consolidation,12000,11685.48,60,24.84
RENT,41000.0,13.11,other,5000,4663.53,36,15.04
MORTGAGE,75000.0,28.45,debt_consolidation,12000,11130.17,36,9.92
MORTGAGE,125000.0,24.09,debt_consolidation,28000,27040.74,60,15.04
MORTGAGE,250000.0,2.59,credit_card,40000,36904.08,36,5.31
MORTGAGE,110000.0,18.39,debt_consolidation,40000,37929.84,60,10.42
OWN,99000.0,10.07,credit_card,40000,37100.59,36,9.92
RENT,71000.0,21.16,debt_consolidation,12000,10835.57,36,9.93
MORTGAGE,56000.0,10.12,debt_consolidation,9000,8069.14,36,5.31
RENT,75000.0,16.87,debt_consolidation,25000,23796.88,36,9.92
MORTGAGE,50000.0,5.23,debt_consolidation,15000,13861.74,36,6.71
RENT,60000.0,18.92,debt_consolidation,30000,26777.45,36,19.03
OWN,120000.0,17.23,home_improvement,10000,0.0,36,5.32
OWN,34000.0,27.11,debt_consolidation,20000,19037.5,36,9.92
RENT,132000.0,9.43,credit_card,38400,33516.91,36,6.72
OWN,35000.0,14.81,debt_consolidation,8000,7234.29,36,10.91
MORTGAGE,75000.0,30.69,debt_consolidation,28000,25545.08,36,17.09
MORTGAGE,76000.0,17.09,other,2400,2228.47,36,10.9
RENT,57920.0,18.57,debt_consolidation,10450,8685.94,36,6.08
RENT,115000.0,17.33,debt_consolidation,24000,23109.07,60,11.98
MORTGAGE,90000.0,15.37,debt_consolidation,20000,17580.17,36,10.42
MORTGAGE,75000.0,13.25,credit_card,12000,10893.99,36,13.59
MORTGAGE,200000.0,8.85,debt_consolidation,35000,33635.31,60,29.69
RENT,28800.0,24.62,debt_consolidation,8300,6948.93,36,6.72
OWN,65000.0,25.15,credit_card,20000,18957.54,60,19.03
OWN,100000.0,18.79,debt_consolidation,16000,0.0,60,11.98
RENT,70000.0,10.94,debt_consolidation,15600,13712.55,36,10.42
RENT,50000.0,14.19,other,9600,8681.12,36,10.91
RENT,137000.0,6.93,car,24000,21737.45,36,11.99
OWN,85000.0,11.2,debt_consolidation,20000,17953.16,36,6.08
RENT,52000.0,24.39,debt_consolidation,17450,16828.69,60,13.58
RENT,80000.0,25.59,debt_consolidation,21000,18459.21,36,10.42
RENT,60000.0,9.8,car,10000,9296.37,36,11.98
RENT,78000.0,22.97,debt_consolidation,30000,28854.82,60,10.9
MORTGAGE,85000.0,27.12,credit_card,30000,27171.8,36,11.99
MORTGAGE,79700.0,18.28,debt_consolidation,21000,20085.27,60,17.09
OWN,110000.0,12.28,other,12500,10967.39,36,9.44
RENT,42000.0,13.96,credit_card,15000,13861.74,36,6.71
MORTGAGE,65000.0,30.96,credit_card,25000,23499.98,60,13.59
MORTGAGE,65000.0,36.54,debt_consolidation,40000,35933.38,36,22.91
MORTGAGE,165000.0,7.16,debt_consolidation,25200,24146.85,60,7.34
RENT,17000.0,22.67,debt_consolidation,2000,1759.32,36,10.91
MORTGAGE,65000.0,16.97,debt_consolidation,9600,8884.33,36,7.96
MORTGAGE,55000.0,25.9,home_improvement,3600,3142.2,36,6.72
MORTGAGE,88000.0,18.32,credit_card,16800,6545.58,36,7.97
RENT,62000.0,13.84,debt_consolidation,1500,1404.02,36,18.45
RENT,152000.0,9.72,debt_consolidation,24000,22782.24,60,20.0
MORTGAGE,45000.0,24.69,major_purchase,16800,16201.86,60,13.58
RENT,68000.0,11.44,credit_card,4800,4501.62,36,20.39
RENT,38700.0,29.24,debt_consolidation,14000,12249.21,36,7.97
MORTGAGE,35000.0,12.83,debt_consolidation,10000,8717.45,36,6.08
OWN,33600.0,28.04,credit_card,7500,6636.82,36,14.08
MORTGAGE,65000.0,14.79,debt_consolidation,17000,15241.97,36,5.32
RENT,62500.0,30.41,credit_card,13800,13053.9,60,24.85
MORTGAGE,50000.0,15.19,debt_consolidation,12000,8696.96,36,7.35
RENT,85000.0,15.37,debt_consolidation,10000,8728.34,36,6.72
RENT,85000.0,28.7,debt_consolidation,13000,11801.64,36,13.58
MORTGAGE,84646.0,2.48,credit_card,5250,4582.36,36,6.72
OWN,28500.0,34.78,other,29450,25910.42,36,10.91
RENT,39442.0,31.35,car,3000,2708.85,36,9.92
MORTGAGE,150000.0,17.18,debt_consolidation,15750,14565.49,36,7.34
OWN,25000.0,28.66,debt_consolidation,20000,19607.9,60,20.39
MORTGAGE,175000.0,15.5,credit_card,40000,34817.92,36,5.32
OWN,65000.0,4.8,other,7000,6646.86,36,6.71
MORTGAGE,25600.0,12.14,credit_card,3000,2780.98,36,9.43
RENT,85000.0,4.31,other,21000,18774.85,36,20.0
RENT,82500.0,24.77,credit_card,15000,13905.04,36,9.43
RENT,75000.0,1.44,other,8000,7600.11,36,7.34
MORTGAGE,60000.0,15.96,debt_consolidation,10000,8628.72,36,15.05
RENT,12276.0,26.78,credit_card,4000,3539.64,36,14.08
RENT,53000.0,21.13,car,6600,5936.23,36,7.35
RENT,23898.0,46.11,debt_consolidation,34800,31592.59,36,13.59
MORTGAGE,5235.0,19.5,debt_consolidation,3000,2094.52,36,10.9
RENT,42640.0,5.94,debt_consolidation,5000,4548.63,36,15.05
RENT,79040.0,31.64,credit_card,24000,22811.21,36,7.96
MORTGAGE,110000.0,15.91,debt_consolidation,6000,5355.47,36,19.03
MORTGAGE,128000.0,24.77,debt_consolidation,40000,38010.78,60,11.99
MORTGAGE,139000.0,13.5,debt_consolidation,12000,11130.17,36,9.92
MORTGAGE,45000.0,22.08,debt_consolidation,8500,7866.34,36,7.96
MORTGAGE,70000.0,32.08,credit_card,28000,25612.89,36,19.03
MORTGAGE,68000.0,27.59,debt_consolidation,15000,14620.0,60,10.9
MORTGAGE,62000.0,58.27,debt_consolidation,26000,24044.61,36,7.34
MORTGAGE,80000.0,9.17,home_improvement,7500,6580.45,36,9.44
MORTGAGE,67000.0,29.87,debt_consolidation,25000,23293.62,36,14.07
RENT,33600.0,12.86,debt_consolidation,16000,14796.68,36,7.34
MORTGAGE,52000.0,29.68,credit_card,9050,7589.42,36,6.72
MORTGAGE,56000.0,7.25,other,40000,38473.08,60,10.9
MORTGAGE,55000.0,38.05,debt_consolidation,10000,9490.8,36,6.07
RENT,70000.0,5.79,debt_consolidation,10000,9318.43,36,14.07
RENT,85000.0,8.74,debt_consolidation,9600,8694.95,36,11.99
RENT,70000.0,15.59,debt_consolidation,8000,7181.26,36,6.08
MORTGAGE,120000.0,10.2,home_improvement,30000,28155.2,60,12.62
MORTGAGE,107000.0,13.0,debt_consolidation,20000,17971.08,36,6.72
RENT,44000.0,25.67,other,5000,4663.53,36,15.04
MORTGAGE,71000.0,8.76,debt_consolidation,6000,5709.13,36,9.43
RENT,36000.0,17.5,other,20000,16782.57,36,19.03
MORTGAGE,105000.0,16.55,home_improvement,10000,9270.01,36,9.43
MORTGAGE,75000.0,22.77,debt_consolidation,13000,12537.25,60,13.59
MORTGAGE,125000.0,18.56,debt_consolidation,28000,26278.2,60,12.62
RENT,95000.0,19.63,debt_consolidation,40000,38061.06,36,9.43
RENT,16356.0,16.07,major_purchase,5000,4462.89,36,19.03
OWN,23000.0,24.93,house,6000,5581.66,36,12.61
OWN,55000.0,2.01,house,20000,18750.5,60,11.99
MORTGAGE,190000.0,25.95,home_improvement,35000,30623.09,36,7.97
MORTGAGE,78000.0,18.12,debt_consolidation,20000,19490.51,60,25.82
RENT,39000.0,13.72,credit_card,16000,14884.43,36,12.61
RENT,75400.0,0.4,house,23000,21549.45,36,19.42
MORTGAGE,0.0,,credit_card,8000,7428.22,36,10.9
MORTGAGE,80000.0,11.47,debt_consolidation,25000,23899.31,60,16.02
MORTGAGE,100000.0,10.9,debt_consolidation,20000,18673.24,36,16.01
MORTGAGE,44000.0,34.21,home_improvement,10000,6347.65,36,11.99
RENT,46000.0,19.43,other,7000,6205.12,36,15.05
MORTGAGE,63000.0,19.05,credit_card,12000,11386.57,60,10.91
RENT,55000.0,7.27,debt_consolidation,8600,8008.79,36,13.58
RENT,65000.0,16.06,credit_card,21600,20879.04,60,16.02
MORTGAGE,45000.0,39.25,credit_card,10000,9327.18,36,15.05
MORTGAGE,70000.0,25.73,credit_card,25000,23581.18,60,6.72
MORTGAGE,65000.0,36.07,debt_consolidation,35000,32559.72,36,12.61
MORTGAGE,89000.0,42.52,debt_consolidation,30000,26217.04,36,7.35
RENT,140000.0,19.21,debt_consolidation,25000,22122.84,36,14.08
MORTGAGE,45000.0,25.07,debt_consolidation,15000,14125.77,60,17.09
MORTGAGE,48000.0,21.2,credit_card,20000,19236.52,60,10.9
MORTGAGE,50000.0,18.18,debt_consolidation,12800,11980.96,60,13.59
MORTGAGE,132000.0,7.75,debt_consolidation,22000,21032.88,60,5.31
RENT,24000.0,16.3,major_purchase,10450,9609.03,60,19.42
RENT,85000.0,10.52,other,8000,7019.16,36,9.44
MORTGAGE,70000.0,14.2,home_improvement,14000,13139.1,60,12.62
OWN,30000.0,31.32,credit_card,10000,9613.42,60,10.41
MORTGAGE,36000.0,31.5,credit_card,24000,23282.69,60,30.75
RENT,60000.0,34.08,debt_consolidation,15000,14306.42,36,12.61
